noteId	noteIndex	internalNoteIntercept	internalNoteFactor1	numRatings
2004324208638149012	1131	0.2865124	0.08080423	7
2004668602293899293	1132	0.19265683	-0.03157692	4
2004692967194304751	1133	0.19339578	-0.036158193	4
2004969265607123072	1134	0.3109412	0.10814362	12
2004978958459101491	1135	0.3146403	0.13271531	12
2004979009336017106	1136	0.31020775	0.10574099	12
2005001435461689714	1137	0.06752241	0.0069837556	1
2005040837428724207	1138	0.4300787	0.25860125	19
2005042540647477343	1139	0.1660815	-0.037687644	4
2005169610396463242	1140	0.09507527	0.08416966	4
2005285637230850550	1141	0.13867773	-0.12527452	2
2005378047587877169	1142	0.111609854	0.17730533	2
2005392628825637316	1143	0.10963658	0.17610806	2
2005635523604369571	1144	0.2416212	-0.032147493	5
2005681704447389992	1145	0.24825916	0.4480762	13
2005715301304881170	1146	0.111965515	-0.084253564	3
2005715592603427033	1147	0.11472017	-0.084477656	3
2005744588682674545	1148	0.30249417	0.3090965	13
2005749364371644814	1149	0.11486811	-0.0846397	3
2005749722519162940	1150	0.11697254	0.016666919	3
2006723968347091362	1151	0.16013181	-0.14415185	3
2006928620695044112	1152	0.07000786	-0.08317822	4
2006959003964699007	1153	0.16299692	0.07037935	3
2007082743084040629	1154	0.16301201	0.06987229	3
2007084232162570273	1155	-0.031183174	-0.15901546	4
2007453314112467420	1156	0.30694348	0.20431274	20
2007461596763660371	1157	0.2663929	0.04407516	20
2007466810300420241	1158	0.30373615	-0.15752536	9
2007618613667127326	1159	0.18047675	0.2543457	4
2007844316467589213	1160	0.067559905	0.0023867397	1
2007988082914562482	1161	0.2917488	0.07624952	13
2008006722028183913	1162	0.15740035	0.2620868	3
2008027454145704296	1163	0.15615807	0.26015916	3
2008044725811421445	1164	0.32226697	0.2320491	13
2008172165825253527	1165	0.30966696	0.22028953	11
2008177374345548029	1166	0.09430651	-0.05731647	3
2008179627005509923	1167	0.34589854	0.11119412	13
2008184344662208817	1168	0.10008614	-0.17950015	2
2008540203653173692	1169	0.18460889	-0.033474408	7
2008547191867002955	1170	0.15536591	0.08981793	3
2008787377435689074	1171	0.009819852	0.06922016	3
1995956638696538224	1172	0.012673803	0.026118722	1
1999605090483650723	1173	0.18304475	-0.4890969	10
1999649079773843615	1174	0.1827383	-0.4894513	10
1985807301739999433	1175	0.27500263	0.124164484	8
1987212587722019282	1176	0.3197659	0.30661827	15
1987337634234896594	1177	0.31745622	0.30342117	15
1989087365462110528	1178	0.21474937	-0.06965828	18
2001281610348409022	1179	0.14405352	0.33429188	3
2001309362631881024	1180	0.07685816	0.119375914	3
1995653175882178675	1181	0.14035146	0.14511858	2
1995873173372366884	1182	0.14028141	0.14525288	2
2000310854948934141	1183	0.4424507	0.19469644	46
1990517356016095296	1184	0.17544556	-0.056740202	5
1990536951812764114	1185	0.17540085	-0.055393133	5
1992617317159538865	1186	0.31001762	0.17710981	15
2003945567861248453	1187	0.13886204	0.19510186	3
1988984451641008539	1188	0.15071464	0.50507593	8
1989040557201522710	1189	0.14937055	0.5033433	8
1994192905834053835	1190	0.24951436	-0.41696864	8
1994231349213864425	1191	0.24945515	-0.4173683	8
2007851650887614704	1192	0.1275093	0.38755965	17
2008088280990921106	1193	0.12416683	0.12213575	2
2008173249608274032	1194	0.1242291	0.12208856	2
1997333321357971672	1195	0.15618595	-0.19616099	33
1989742885340942395	1196	0.28782117	-0.20839252	7
1989781872172290551	1197	0.25580698	-0.26899675	7
2006346078841446413	1198	0.07264879	0.16123542	1
1990176517159084428	1199	0.08100592	-0.124026	1
1990247109262536737	1200	-0.05966252	0.0883225	1
1987331317516706047	1201	0.25489715	-0.55870265	18
1992677941126562167	1202	0.24193615	-0.61811525	16
1992697857699123560	1203	0.18345036	-0.6189198	16
1992707072685978015	1204	0.20912522	-0.5291056	16
1992938919974121728	1205	0.1906603	0.28266507	16
1996639377628266584	1206	0.25875372	0.364787	18
1999211176014569961	1207	0.26024938	0.33942276	13
1999220935853817920	1208	0.26956	0.082987614	13
1987662310777766268	1209	0.112198204	0.16260341	2
1996284962098544968	1210	0.049011003	0.35435954	3
1996312454075130359	1211	0.053096037	0.3525817	3
1995660483169583558	1212	0.1634864	-0.27703583	4
1996073044025245952	1213	0.16858943	-0.28388035	4
1996234772163514660	1214	0.16398056	-0.27766103	4
2006339901340655871	1215	0.03847	0.06982406	9
2006360323859632279	1216	0.05261154	0.005998172	9
2009622653665947991	1217	0.31606773	0.012130298	12
1994850844374643135	1218	0.25272638	-0.025387866	4
1994908487873155405	1219	0.2529808	-0.01775444	4
2002748338349756760	1220	0.30635145	-0.14358856	7
2008165941595504928	1221	0.23728578	0.36119175	10
2004687520081056009	1222	0.34738654	0.059599496	9
1985012514506055849	1223	0.10581536	0.28220367	2
1998036020609089686	1224	0.0054134233	0.27262047	3
1998187908734545948	1225	-0.0016727897	0.27430022	3
1990128195014721662	1226	0.11158946	-0.113459416	14
2007290410616369412	1227	0.123264015	0.37215915	4
1986578743825981726	1228	0.28897858	-0.24047524	13
1986772466719424861	1229	0.23849636	0.44087276	22
1986787208745939309	1230	0.2735644	0.4540337	22
1986830997980172541	1231	0.273199	0.4537968	22
2008838654358171759	1232	0.0019503883	-0.32246158	4
2008914177633493212	1233	0.104655966	0.32905343	4
2008918298704965858	1234	0.061507985	-0.4174769	4
1998372906296832158	1235	0.35674262	0.05703579	15
1998419898691727710	1236	0.4050505	0.108030096	15
1994195529429827913	1237	0.15362313	-0.41297176	4
2005068218260447295	1238	0.16797613	-0.23237532	3
1986818835706495226	1239	0.30497417	0.30231616	10
1999234933080854863	1240	0.25933772	0.530151	26
1987869763083665724	1241	0.12272578	0.29255834	3
1987927386147418173	1242	0.11985523	0.28893542	3
1989806638224539917	1243	0.26826012	0.507798	15
1991215307977818350	1244	0.13256556	0.022677677	2
1991230070346727489	1245	0.026531296	-0.2933354	2
2001761514680651791	1246	0.31755346	0.45592257	21
1999140673249857704	1247	0.19650474	0.55174047	13
1988672487308005594	1248	0.14310889	-0.06462242	4
1988712823518859367	1249	0.1399918	-0.06192517	4
1988739155442925663	1250	0.14203593	-0.063746996	4
1988776705553736003	1251	-0.053951673	-0.094927266	4
1988895518303355352	1252	-0.05346207	-0.09460754	4
1997344837754822755	1253	0.26150855	-0.44211778	17
2005395915100635473	1254	-0.03349408	-0.013735596	25
2005420085754626484	1255	0.3035071	-0.021370254	25
2004193658141135327	1256	0.3121624	-0.14332208	8
2004202347333833166	1257	0.33126584	-0.17834948	8
1984599949208617018	1258	0.25421542	0.22913502	23
1984618172566147329	1259	0.3002655	0.33835632	23
1990332166534779103	1260	0.18099998	-0.65395314	26
1990446639522136399	1261	0.179673	-0.60787845	26
1998838499374485621	1262	0.21185607	0.5980588	20
1998938923280560497	1263	0.23959595	0.5784364	20
1989803234177790097	1264	0.24125446	0.069759674	5
1995595159027814435	1265	0.21484752	-0.16486858	6
1995620784702980489	1266	0.21484073	-0.15188065	6
1990915638408183816	1267	0.288924	0.25205338	23
1991155557189701747	1268	0.26855937	0.27089772	9
2013627651198460133	1269	0.099683695	-0.04052266	3
2013652663582232857	1270	0.09971046	-0.040568072	3
1998715240003805652	1271	0.1498803	0.39050514	11
1998768547753775213	1272	0.12232801	0.22527705	11
1998775665135325518	1273	-0.0008254405	-0.1118239	11
1998807257140629833	1274	0.00016115187	-0.11097817	11
1995585258440257973	1275	0.363271	0.16956806	12
1995597951536648647	1276	0.42053944	-0.04094086	12
1988352282799247855	1277	0.20047666	0.5322417	11
1988664823320654286	1278	0.104289144	-0.436651	11
1988993588416368906	1279	0.13231811	0.62414247	11
1987268902284632281	1280	0.18260135	0.40819547	7
1987324883030655467	1281	0.19655839	0.45765904	7
1991504946944938348	1282	0.2652382	0.34156734	24
1992042100775358780	1283	-0.09474009	-0.17589119	24
1996921144343973909	1284	0.208979	-0.520791	16
1996941184158093801	1285	0.18790987	-0.43953586	16
1997095184551534962	1286	0.16661586	-0.58987343	16
1988665572364574960	1287	0.4291429	0.0019679433	18
1985762409907470760	1288	0.29703045	0.55174017	43
1985796770484412673	1289	0.30827242	0.50051427	43
1987249234190438730	1290	0.11889813	-0.206989	4
1988029955309985996	1291	0.21384636	0.38741428	7
1989675677579182406	1292	0.088461556	0.30164203	3
1989786636515766652	1293	0.144973	0.32966995	3
1990207644041171297	1294	0.04829716	-0.0401196	3
2002752314797391886	1295	0.017848734	0.0400949	2
1990472679254622301	1296	0.18927738	0.5377307	11
1990479281181634680	1297	0.16566677	0.4611732	11
1990497970211438753	1298	0.30181718	0.32810318	11
1992971261396303873	1299	0.13203645	-0.3448409	2
2011399096041697445	1300	0.20539504	0.08577083	4
2011450070923641265	1301	0.2074655	0.08572646	4
1992261571725131989	1302	0.17521282	0.58270806	12
2010718682276634809	1303	0.26958713	0.053701762	9
2000782909188530404	1304	0.1488887	0.20832591	2
2000935038976659696	1305	0.14829215	0.20808147	2
2000700305512493263	1306	0.29048342	0.45486674	15
2007290673213411385	1307	0.3403523	0.17551696	9
1991548743716634719	1308	0.24501473	0.2763319	7
1991588428933157084	1309	0.1181835	0.5106216	7
1987250480880189511	1310	0.0862843	0.4458058	3
1987366531349827900	1311	0.033729542	-0.2860128	3
1987485363036709128	1312	0.035243355	-0.28882188	3
1995156630879576307	1313	0.29874298	-0.4447056	29
2006504682265497709	1314	0.21113147	0.45353752	10
2006547815447585271	1315	0.21087943	0.45264024	10
2006549604934770746	1316	0.21206841	0.45635542	10
2006723103498379685	1317	0.21120597	0.45378733	10
1991554954335539652	1318	0.17212418	-0.50306284	8
1991560713060622577	1319	0.00052941404	0.202242	8
1991590397399704038	1320	0.24911177	-0.37856627	8
1984621314410242544	1321	0.23055616	0.4375385	9
1995920178513895516	1322	0.35465473	-0.09110264	14
1996225656816841033	1323	0.17519073	-0.32790828	14
1986477128259699107	1324	0.14815824	-0.3193633	4
1986490621469601915	1325	0.14711107	-0.31776884	4
1996953159957127432	1326	0.13710406	0.6942397	15
1996972627173191752	1327	0.07156176	-0.6036944	15
1992324752812200002	1328	0.20708407	-0.35905015	12
1992347409679323162	1329	0.20614439	-0.35848778	12
1992354599781429673	1330	0.22364706	-0.36470196	12
2003478294872629321	1331	0.031118492	0.085479565	5
1987970606487286035	1332	0.08664188	-0.002750739	1
1987997567104537029	1333	-0.060374893	0.0052379575	1
1988016621894418833	1334	0.0867128	0.0019457112	1
1995154917510500640	1335	0.3008652	0.03291927	6
1991587038882054398	1336	0.21069998	0.23007686	4
1990081821594263896	1337	0.27844	0.16059726	8
2004546337992274287	1338	0.15665185	0.44217286	5
2004568191482118608	1339	0.15554279	0.4410701	5
1993326196709343318	1340	0.27792403	0.083856605	9
2007944380804403523	1341	0.2718447	0.46591514	34
1992516855571906713	1342	0.19772477	0.049736697	5
1992614004443820412	1343	0.19960302	0.049696926	5
1990147308386664502	1344	0.37197942	-0.20875072	14
1988713349433934166	1345	0.27305955	-0.32375112	7
2006032879084552573	1346	0.15812546	-0.4045309	6
2006040319884742759	1347	0.15706867	-0.40359855	6
2006104585933328860	1348	0.15845136	-0.40484804	6
2003470142462714103	1349	0.2079124	0.027231924	4
1991161036721045949	1350	-0.0799096	0.20629337	4
1991181888858259787	1351	-0.040743068	0.015986985	4
1991188574914630048	1352	-0.035302624	0.010551666	4
1991223231936684280	1353	0.098959394	-0.21405017	4
1987625050447413535	1354	0.12228988	0.6223411	8
1988729337416229244	1355	0.045233235	-0.6460077	21
1988738431602540644	1356	0.044323396	-0.64934546	21
1991582875305623912	1357	0.12039903	-0.021702172	4
1991696495846776992	1358	0.12666287	-0.021454953	4
2011825162702684600	1359	0.11050118	0.019224761	2
2008736344067944502	1360	0.20325562	-0.6433241	18
2008736346232311823	1361	0.2056926	-0.6460034	18
1989397296975352290	1362	0.12706351	0.44536424	8
1989429835199123905	1363	-0.025667015	-0.3498378	8
1998828981701763260	1364	0.24039863	-0.29940176	7
1998860838791209179	1365	0.23744941	-0.29924792	7
1994186664525107405	1366	0.17699459	0.16348846	7
2002886806455329248	1367	0.08449943	0.3449378	5
2003472545236889739	1368	0.14728363	0.4609004	5
1992501831151337584	1369	0.30522066	0.12925273	15
1992616410187538771	1370	0.2491505	0.02189371	15
1990087557284040848	1371	0.1811205	-0.57790726	10
2007076618758414812	1372	0.37953836	-0.16998151	11
2003256555852939646	1373	0.27149686	-0.04166739	4
2003290954296442918	1374	-0.010336344	0.014267413	4
1990876579346723254	1375	0.38672656	0.0009697331	9
1990880822719820150	1376	0.31593457	-0.14958435	9
1990914928866201758	1377	0.3536425	-0.06478687	9
1996958849765442008	1378	0.09087214	-0.14491273	4
1985135898942488943	1379	-0.06532542	-0.1384986	2
1985365071925596634	1380	-0.06537788	-0.1385435	2
1989106242434879554	1381	0.41162	-0.24742733	23
1997298055960248648	1382	0.30278635	0.30174676	13
1997308963742765393	1383	-0.25822374	-0.124285474	13
1997335229082521930	1384	0.30373088	0.30239543	13
2002820040375333218	1385	0.27422202	-0.3461267	12
2002846023262032032	1386	0.23184848	-0.22736125	12
2002871982669389846	1387	-0.22831336	0.07587646	12
1995919717966774320	1388	0.19068511	0.17204145	7
1995958289595560115	1389	0.18975997	0.17128542	7
1988999489785348563	1390	0.08753767	-0.13948642	3
1989398316983968046	1391	0.013763415	0.1739264	3
1990424825895006665	1392	0.043750547	-0.2950005	2
1990511316453183906	1393	0.043231502	-0.29730082	2
1989032001895022636	1394	0.039294135	-0.22889882	2
1990876407501893686	1395	0.26623732	0.36703897	9
1990916557107540361	1396	0.16251592	0.018765118	9
2002756900010496290	1397	0.3011974	-0.1287895	9
1985433615262450065	1398	0.17694342	0.4657786	6
1985450415878496511	1399	0.175949	0.4650435	6
1985489659896500334	1400	0.17592397	0.46502486	6
1987920477277376986	1401	0.0786803	-0.17932412	1
2001342190283370895	1402	0.30291054	0.10270396	9
1990440958328975415	1403	0.06914184	-0.3131945	19
2007616695456731578	1404	0.3664116	0.2882634	19
1998123741650526598	1405	0.2996123	-0.10895754	9
1998131652883603706	1406	0.23726737	-0.3275998	9
2002024245480607794	1407	0.18897545	-0.6140659	17
1991905983107330469	1408	0.040912457	0.14446041	7
1999526147705426107	1409	0.1516729	0.37426037	4
1985008374946074940	1410	0.37066662	-0.2803356	27
2003474291841478803	1411	0.37379137	-0.10374973	17
2004328176772677837	1412	0.18771324	-0.36399913	5
1999144059571720420	1413	0.1615501	-0.21066503	3
1999211961108549642	1414	0.16179274	-0.21106938	3
2005743653935808680	1415	0.18687776	0.19079085	6
1989332825183555988	1416	0.10208589	0.17349672	2
1989394671437595057	1417	0.098079406	0.17130025	2
1989445224331186546	1418	0.10225103	0.17362124	2
1989447696336183782	1419	-0.0046362756	0.045663495	2
1986875399339377008	1420	0.07968361	-0.3998839	5
1987234889062596680	1421	0.07944489	-0.40029776	5
2006908780533977181	1422	0.20405121	0.58419883	17
1988638965956596118	1423	0.093619406	-0.43279323	4
1995516087379890198	1424	0.06904368	-0.22617833	1
1995568216572129707	1425	0.06912499	-0.22620423	1
1995866897066213835	1426	0.23915309	0.089825705	9
1995867059323109440	1427	0.2391453	0.09015736	9
1995883439858614490	1428	0.23941727	0.080843754	9
2017244925365047744	1429	0.36969134	0.16342479	28
1998755731969815023	1430	0.2130105	0.5200532	16
1998766561780215821	1431	0.17543823	0.4992024	16
2000221185976451344	1432	0.21968082	0.5568388	19
2011163087466827852	1433	0.40646845	-0.14637648	17
2001029128498372845	1434	0.2694744	0.035805307	6
2001069516457902540	1435	0.29802036	0.088419944	6
1988648259951235302	1436	-0.07489351	-0.24113184	5
1991323819923939371	1437	0.39884117	-0.10155196	12
2001336377653227638	1438	0.27236444	0.2668865	8
1984631369733898412	1439	0.120660335	0.0772519	2
2008770110580814107	1440	0.10724605	0.5970957	15
2008770112594034843	1441	0.107916385	0.59681153	15
2008546518983155720	1442	0.2623699	-0.26786765	5
2008629684469461299	1443	0.20920706	0.027245255	5
1992610206967079180	1444	0.11216858	0.364744	7
1984980385999073430	1445	0.06538603	0.006235354	2
1994831056063664470	1446	0.3049531	-0.26490697	14
1994916298376036444	1447	0.12410594	-0.22779784	4
1995158348119920885	1448	0.12102569	-0.22662246	4
2001302968910438800	1449	0.12385961	0.24437156	4
2001343097859391794	1450	0.06072454	-0.4512128	4
2001375755549200887	1451	0.09123863	0.37853783	4
2007472887452602717	1452	0.12572731	0.25843662	2
1987966268415049824	1453	-0.08325567	-0.24600716	5
1994903671717429714	1454	0.18227555	-0.0021171696	6
1999962226564677672	1455	0.2709527	-0.38334197	10
1999963339389034549	1456	0.2713606	-0.3836593	10
1999277752122229135	1457	0.09132032	0.093880035	2
1991933550120128927	1458	0.099802546	0.3208927	3
1992030418586251701	1459	0.098582126	0.31198823	3
1995570813559550095	1460	0.13492756	-0.40384087	6
1995596618133872735	1461	0.10549002	-0.3352394	6
1995648066473320647	1462	0.0114583885	-0.010163454	6
2003227099021344842	1463	0.1316022	0.35776523	3
2003246533844594960	1464	0.13129586	0.3573086	3
2003482300315574626	1465	0.13624601	0.36474532	3
1994187809800798441	1466	0.1053615	0.022717072	5
1994083184074453129	1467	-0.021687254	0.088490315	4
1994775575135678603	1468	0.16793577	-0.07668574	4
1994834852185563146	1469	0.16777892	-0.07735132	4
1985741444812853258	1470	-0.012711413	0.32319307	10
1985742845576143206	1471	0.16994314	-0.44360027	10
1985750635157901409	1472	-0.013196529	0.32344395	10
1985798669463884125	1473	-0.016615162	0.32401565	10
1985801040730734813	1474	0.16995826	-0.4435512	10
1996275923616739706	1475	0.17451972	-0.5743095	8
1996311469345145017	1476	-0.08838083	-0.028523754	8
1996318287139897570	1477	0.17262818	-0.57267725	8
2004320488948953227	1478	0.3582239	0.37372094	19
2006902113629040989	1479	-0.072848454	0.13473627	5
2006904770699645257	1480	0.19092292	-0.3108313	5
2007073425894895826	1481	-0.07047197	0.1341703	5
1984475851128250863	1482	0.1849141	0.54654014	10
1984512791483498740	1483	0.18329658	0.54446304	10
1984631726656663937	1484	0.18359455	0.5449935	10
1984674683799863741	1485	0.18417518	0.5457748	10
2002101607174213905	1486	0.32276088	0.38118702	22
2002115360867140023	1487	0.2842998	0.4319213	22
2001531274239033553	1488	0.15457022	-0.47415867	5
2001690924733112711	1489	0.15808581	-0.4776082	5
2002483148760789416	1490	0.11976703	0.34986085	5
1991640166679675057	1491	-0.05643907	-0.1473777	2
1991661551321796704	1492	0.05367672	0.011778379	2
1991702499548361183	1493	-0.05612527	-0.14842284	2
1991748036825878738	1494	0.037174568	0.18158604	2
1991758584728760774	1495	-0.056530245	-0.14774123	2
1992355764783251524	1496	-0.056550313	-0.14792427	2
1990147535952892316	1497	0.2125673	-0.011992434	4
1998511193044951245	1498	0.20706864	0.06798883	10
1988348740399190373	1499	0.19000302	0.6810241	21
1985366988168876269	1500	0.1779696	0.22426546	10
2005633905110487409	1501	-0.12138323	0.14782108	5
1986593342638190599	1502	0.12649207	0.5812541	8
1986711343991292025	1503	0.030072872	-0.4429239	8
1986753558516060208	1504	0.105757944	0.4978563	8
1986818137354912242	1505	0.14791863	0.6153389	8
2009452435882827992	1506	0.24611148	-0.36885732	13
2009457981939744817	1507	0.24612875	-0.36886868	13
2004985847137870036	1508	0.24823825	0.20482852	13
1985790158168342747	1509	0.1971842	0.40524745	14
1985806757868757135	1510	0.20251851	0.41830072	14
2008720802221617548	1511	0.0647572	0.15480098	1
2008767597936853379	1512	-0.062211562	-0.14951986	1
2008910399115071619	1513	0.06619434	0.15318656	1
2000176062127387130	1514	-0.091019884	-0.18531227	4
2000200355888689640	1515	-0.09011401	-0.1841599	4
2000213691082416509	1516	0.034173504	0.28088996	4
1989349307351232671	1517	0.09235557	-0.3804426	7
1989456586293825565	1518	0.054901093	0.37760404	7
1986113737950912960	1519	-0.046826806	0.11847097	1
1986203824055590955	1520	0.073988646	-0.20827484	1
1999500869608321393	1521	0.18414389	0.33035696	7
1999526658542354501	1522	0.25068668	0.1395015	7
1988581838349296099	1523	0.16413282	-0.2518453	4
1988584505050050965	1524	0.10832447	-0.29280785	4
1988650166216237086	1525	0.10831136	-0.29236013	4
1989293036623585410	1526	0.020591665	-0.252642	3
1989296086196838699	1527	0.0297347	-0.24705946	3
1989398645074981323	1528	0.03580061	-0.2569064	3
1989592974897127477	1529	0.037501786	-0.2576749	3
2003046199599727064	1530	0.1762558	0.40073165	6
2003103814367264838	1531	0.17668329	0.40086642	6
1990478376772252104	1532	0.12297368	0.4639274	5
1990497681752375619	1533	0.12574942	0.46530366	5
2007577009959195037	1534	0.055072494	0.22543903	2
2007578775345942928	1535	0.054659646	0.2252066	2
2007859381476450673	1536	0.054661397	0.22521701	2
2008554500567470406	1537	0.1856205	-0.46716914	6
2008615271234175484	1538	0.15600656	-0.47267893	6
2008647683721097554	1539	0.11384764	-0.13265495	6
1990539243345571967	1540	0.11786449	-0.35170582	2
1990623113588203964	1541	0.116794124	-0.35128015	2
1990788540112785769	1542	0.113004506	-0.34980226	2
1991215835273207986	1543	0.11299234	-0.34979764	2
1988349998564864409	1544	0.0770369	0.30422422	3
1988380845195792622	1545	0.08075454	0.30523756	3
1988970264345079984	1546	0.07879486	0.3047018	3
1989003989090775531	1547	0.20547193	0.06944094	5
1989437272723525944	1548	-0.09670895	-0.079611965	2
1989445537142075716	1549	0.12848265	0.0791668	2
2005416634723229819	1550	0.16076317	0.24566048	4
2005423371224588494	1551	0.035256226	-0.38415074	4
2005475569316601955	1552	0.15987974	0.23201506	4
2005634678984687987	1553	0.16050325	0.23691176	4
2007847910906429600	1554	-0.13774425	0.120367624	6
1992355150845866051	1555	0.29102874	-0.38761586	11
1991620756803875138	1556	0.21963508	-0.15425578	8
1998385121242632359	1557	0.07108489	-0.20411584	1
1998481764524699788	1558	0.07456142	-0.20509596	1
1988281557371461758	1559	0.09891177	0.17773119	4
2002835099729989875	1560	0.21079111	0.39338848	7
2003118574005518362	1561	0.21152733	0.39392942	7
1992714682948518074	1562	0.104695536	0.2669702	2
1992970629826453706	1563	0.02288891	0.037118323	2
2003835655386726614	1564	0.18739203	-0.47230864	6
2000634470660292998	1565	0.09906439	0.032030016	3
2000692204486950935	1566	0.078449376	0.15245572	1
2000693001501216987	1567	0.13143994	0.1387438	3
1989751412306194757	1568	0.1160298	0.06890666	3
1989794754981486845	1569	0.11041058	0.082211845	3
1989803776782266448	1570	0.10988499	0.08149278	3
1990472587919692272	1571	0.19767724	-0.17761731	6
1990508547344404670	1572	0.24063542	-0.38102356	6
1990842314592559572	1573	0.30817705	-0.26113597	11
1990843699706601589	1574	0.30809548	-0.2610776	11
1990852121315414369	1575	0.30754694	-0.26103812	11
2001753415274119498	1576	0.19357105	-0.036855955	5
1999938051548581998	1577	0.13943627	-0.008648685	2
2009995949569962126	1578	0.1129581	0.05206004	3
2010011572203037170	1579	0.013872076	0.26576105	3
2004690774655377709	1580	0.12928426	0.07639011	2
2006171746324369809	1581	0.31121552	0.032055024	9
2006342181024358653	1582	0.31254226	0.03244303	9
1985009570188595594	1583	0.05443164	0.037841383	4
1985033628141944964	1584	0.05486245	-0.0054881126	4
2000557678758903848	1585	-0.030215567	0.05515852	1
2000579623164264914	1586	-0.032628465	0.05971899	1
1987207155385331880	1587	0.025158964	-0.45802712	15
1987237884278030825	1588	0.09384321	-0.49879646	15
1987247065051570419	1589	0.04816414	0.6845496	15
1992139787156042124	1590	0.11828135	0.10682124	4
1992266676541255974	1591	0.12059995	0.10933213	4
2001718515733004736	1592	0.21554941	0.29608855	5
2001733555508953367	1593	0.21512224	0.29588675	5
1989443920531464456	1594	0.2545937	0.30417216	10
1987627444266799438	1595	0.1933348	-0.5351624	11
1992352554148049362	1596	0.24636845	0.07233432	4
2000196628699889919	1597	0.07477365	0.04585684	5
2000198523632107612	1598	0.24781477	0.30644402	5
2000205080734093793	1599	-0.11387332	-0.17774741	5
2000220295949430901	1600	0.24738859	0.30604038	5
2000226019111022999	1601	0.15769981	0.27910274	5
2000293325891313942	1602	0.24432895	0.30264223	5
1986580491315618114	1603	0.14129068	0.48548967	7
1987200698363085110	1604	0.13157889	0.056246076	4
1987206445713268773	1605	0.051893257	0.29290304	4
1987238967415075153	1606	0.12934978	0.058095142	4
2001760845370478868	1607	-0.14806218	0.06470594	9
2005606418481651736	1608	0.33453363	-0.3561601	11
2005637251078717525	1609	0.3368487	-0.35870576	11
1989010219397972190	1610	0.22179736	0.43337175	9
1986119055141408795	1611	0.27833676	-0.07911509	8
2004956490424324389	1612	0.14971124	-0.26825285	3
2004984021244088567	1613	0.14723314	-0.26655668	3
2007448902157369737	1614	0.23480038	0.10595532	11
2007456091467378957	1615	0.24772324	0.04723421	11
2017243093703991409	1616	0.25174502	-0.16608477	7
1999897087807217825	1617	0.12533484	0.38402867	5
1999961783428125088	1618	0.12724043	0.38726166	5
2000043850803417193	1619	0.12350896	0.381467	5
2000051342669230418	1620	-0.13892734	-0.20195371	5
1987625398952149429	1621	0.25375396	0.014107244	4
1987656122615189781	1622	-0.1258107	-0.048897468	4
1989348398839841000	1623	-0.10566577	-0.025202708	11
1989352978709455037	1624	0.26504233	-0.11967005	11
2000541288371040685	1625	0.1732939	-0.13210113	9
2000579306007736513	1626	0.17636147	-0.13718916	9
1986873133635137728	1627	0.12944224	0.28797752	3
1995080796722663470	1628	-0.020907868	-0.2248914	3
1995158669927883221	1629	0.082044914	-0.23455131	3
1992861512470306824	1630	0.024520509	-0.40891495	8
1992972274668884110	1631	0.024504041	-0.40889847	8
2004993575218807259	1632	0.07127872	0.19897445	1
2005286119508738296	1633	0.067278855	0.19804148	1
2005287258228752776	1634	0.12029092	0.098145165	2
2004323874272358682	1635	0.21906355	0.017296327	4
2003118835780477095	1636	0.19419183	-0.4967687	8
1992941462489559189	1637	0.24944176	-0.0824371	4
1992971922775167060	1638	0.13779393	-0.16615644	4
1992972280247316905	1639	0.24944423	-0.08531826	4
2008536373322461616	1640	0.30269405	-0.42722642	21
1991235134444744825	1641	0.08813868	0.051511023	1
1991290575400616419	1642	0.088532485	0.049865063	1
1988630948296986751	1643	-0.09686674	-0.0046738116	2
1988702332910031171	1644	0.13146642	0.010589678	2
2000221566303429067	1645	0.05844551	0.22540352	9
2005396230185075073	1646	0.27071154	0.12913595	7
2005424253827711406	1647	0.0148536805	0.047432978	7
1997330525191643223	1648	0.25433335	0.014645309	7
1999570339160875123	1649	-0.01333393	0.13767496	4
1999571733062517199	1650	0.16313826	-0.43744275	4
1996729735980679589	1651	0.058893017	0.28936982	3
1996961507171602476	1652	0.109557934	0.3207195	3
1992602117647839720	1653	0.17204724	0.38046798	4
1992613429975138469	1654	0.12451718	0.3237424	4
1992641456318603725	1655	0.120291516	0.3206367	4
1992695529659089304	1656	0.1269645	0.3259127	4
2004541416542769390	1657	0.10375986	0.11408325	3
2004569526101295565	1658	0.14169598	0.104966804	3
2004607277802946583	1659	0.14166555	0.105075836	3
2003943792072593891	1660	0.21311864	-0.27027848	5
2003945511590478202	1661	0.041848373	0.10657385	5
2006503523773563021	1662	0.2149779	-0.021373076	7
2006567927542157717	1663	0.25527546	-0.15768968	7
1992612231096193388	1664	0.09861517	-0.2316496	2
1992322230236368933	1665	0.19194931	-0.15804376	4
1992357844666990840	1666	0.19539213	-0.16134681	4
1992464167782281473	1667	0.19305013	-0.15896188	4
1992528187562271008	1668	0.19120777	-0.15750141	4
2007850298056843719	1669	0.15819249	0.44229686	7
1986101332399297013	1670	0.22137699	-0.10167208	4
1985687890639130974	1671	0.22540961	0.39259684	13
1985769771376255331	1672	0.30500263	0.36289442	13
2002823732021133641	1673	0.1365103	-0.27703193	3
1995466626591015007	1674	0.06763935	-0.22605516	1
1995872989766672839	1675	-0.046257544	0.14016777	1
1999878077526970570	1676	0.05906864	0.17433807	2
1999899817175384407	1677	-0.080330126	0.0014646975	2
