noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId,ratingSourceBucketed,coreRaterFactor1,coreRaterIntercept,tweetId
1987337634234896594,A2774149CC56AC984B9ED42D57C945F04EAAC69272E9F48747E7DCE766651ECD,1762672655011,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986998192739946660,DEFAULT,0.061641958,0.2719406,1986998192739946660
1984616469364183506,74977E6CBAE2352C45A4A3933EFA3044D28AF596422237C827DBDE6792D0F73F,1762019918910,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984564290662051897,DEFAULT,-0.45579338,0.25754392,1984564290662051897
1984724372607648220,74977E6CBAE2352C45A4A3933EFA3044D28AF596422237C827DBDE6792D0F73F,1762084363884,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984564290662051897,DEFAULT,-0.45579338,0.25754392,1984564290662051897
1990332166534779103,1B32FE61C068E1A65E94406C1E797352FC7F983F53760D72FACA1587AFC6B6CE,1763487893049,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1990158203569746195,DEFAULT,-0.4963703,0.0555518,1990158203569746195
1990446639522136399,1B32FE61C068E1A65E94406C1E797352FC7F983F53760D72FACA1587AFC6B6CE,1763487876731,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990158203569746195,DEFAULT,-0.4963703,0.0555518,1990158203569746195
2004168191690657826,0D482287B01CF7433C9D2D529F684ABBFC28A9D996673E025F8AA130B125A12B,1766693862068,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004052778927161579,DEFAULT,0.43277296,0.09934684,2004052778927161579
2004201645261955095,0D482287B01CF7433C9D2D529F684ABBFC28A9D996673E025F8AA130B125A12B,1766693886244,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004052778927161579,DEFAULT,0.43277296,0.09934684,2004052778927161579
1991888502275834035,354F2103946711B4684706E9037871362711262A1B4CC1A6E5BBAB12561089C6,1763802354801,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991825618980503795,DEFAULT,-0.44042113,0.2508065,1991825618980503795
1991904112045072823,354F2103946711B4684706E9037871362711262A1B4CC1A6E5BBAB12561089C6,1763802339404,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991825618980503795,DEFAULT,-0.44042113,0.2508065,1991825618980503795
1991907752646467867,354F2103946711B4684706E9037871362711262A1B4CC1A6E5BBAB12561089C6,1763802315747,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991825618980503795,DEFAULT,-0.44042113,0.2508065,1991825618980503795
1985456367323529380,3BF5E3441BC0DB22044CE2CFCC3386567F3171314FD11C2B18982061CE9D3FC3,1762450221376,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1985335799865573614,DEFAULT,0.47681302,-0.033677436,1985335799865573614
1985457782686965776,3BF5E3441BC0DB22044CE2CFCC3386567F3171314FD11C2B18982061CE9D3FC3,1762450209463,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1985335799865573614,DEFAULT,0.47681302,-0.033677436,1985335799865573614
1985700431121563839,3BF5E3441BC0DB22044CE2CFCC3386567F3171314FD11C2B18982061CE9D3FC3,1762450233871,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985335799865573614,DEFAULT,0.47681302,-0.033677436,1985335799865573614
1987199431905615874,77A4779F17B6324C7E6A8BAF0575884E7CE0368001EE00B439E665DDE435C40A,1762654776168,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986893570004127836,DEFAULT,0.33456928,0.14425814,1986893570004127836
1987201127520018515,77A4779F17B6324C7E6A8BAF0575884E7CE0368001EE00B439E665DDE435C40A,1762654741431,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1986893570004127836,DEFAULT,0.33456928,0.14425814,1986893570004127836
1987238148342948205,77A4779F17B6324C7E6A8BAF0575884E7CE0368001EE00B439E665DDE435C40A,1762654702746,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1986893570004127836,DEFAULT,0.33456928,0.14425814,1986893570004127836
1985410553183948838,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1762269594017,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985364652977447298,DEFAULT,0.3874616,0.2976146,1985364652977447298
1985426291189764551,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1762269585213,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985364652977447298,DEFAULT,0.3874616,0.2976146,1985364652977447298
1997298055960248648,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1765223035174,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996996340874674275,DEFAULT,0.3874616,0.2976146,1996996340874674275
1997308963742765393,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1765223070499,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1996996340874674275,DEFAULT,0.3874616,0.2976146,1996996340874674275
1997335229082521930,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1765223060347,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996996340874674275,DEFAULT,0.3874616,0.2976146,1996996340874674275
2004479547631096139,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1766805394680,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004311121445245318,DEFAULT,0.3874616,0.2976146,2004311121445245318
2004480095520538801,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1766805417428,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004311121445245318,DEFAULT,0.3874616,0.2976146,2004311121445245318
2004691536823427310,BDD5541C7FD552D7FD998B3657E2FBC2216589EF891BB26CE3D50F11AEAE3141,1766805407015,2,0,0,0,0,HELPFUL,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004311121445245318,DEFAULT,0.3874616,0.2976146,2004311121445245318
1994017614662639731,85797AADA4FC78F551322AFE5B85BA767871F166E312C89C778A722166D2FECB,1764272298262,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993923660701422059,DEFAULT,0.58880544,0.22208184,1993923660701422059
1994084648087888226,85797AADA4FC78F551322AFE5B85BA767871F166E312C89C778A722166D2FECB,1764272289601,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993923660701422059,DEFAULT,0.58880544,0.22208184,1993923660701422059
1994080533270446273,A009824CFAD265B08C21539D246E5BDE65FC108CB12D59BCBD02042179D58DEC,1764268785702,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993882940636582372,DEFAULT,0.24344099,0.302275,1993882940636582372
1994085662564229375,A009824CFAD265B08C21539D246E5BDE65FC108CB12D59BCBD02042179D58DEC,1764268779892,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993882940636582372,DEFAULT,0.24344099,0.302275,1993882940636582372
1989343203703583032,EA1F3A021B9E4A53884F0BE35D96E305AABE780DD5884368E3C8CB25188BB3B0,1763274639205,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989097762223452609,DEFAULT,0.5841621,0.14470908,1989097762223452609
1989347795057197548,EA1F3A021B9E4A53884F0BE35D96E305AABE780DD5884368E3C8CB25188BB3B0,1763274620497,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989097762223452609,DEFAULT,0.5841621,0.14470908,1989097762223452609
1999882753785905332,B6076CF89C1563052B4D0F9476379E01013FFE450E517F5DC641A6AD7AE98A43,1765653375108,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999771015233392877,DEFAULT,0.68575597,0.20566285,1999771015233392877
1999893276640280796,B6076CF89C1563052B4D0F9476379E01013FFE450E517F5DC641A6AD7AE98A43,1765653345560,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999771015233392877,DEFAULT,0.68575597,0.20566285,1999771015233392877
1992262263219081310,81E8D0AF020822E2E29BA981116D951CEBF96A6566FB8113FC52AF5A7699D635,1763853676692,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992160721241792930,DEFAULT,0.60711974,0.27152896,1992160721241792930
1992352759174365600,81E8D0AF020822E2E29BA981116D951CEBF96A6566FB8113FC52AF5A7699D635,1763853693905,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992160721241792930,DEFAULT,0.60711974,0.27152896,1992160721241792930
1990831779419160639,BD1D7D75C139EA1CBA1DC30707DB9498D5095E2776747939894B38ABECE5CE3D,1763516703785,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990615296923873740,DEFAULT,0.48367283,0.09892438,1990615296923873740
1990885222674501883,BD1D7D75C139EA1CBA1DC30707DB9498D5095E2776747939894B38ABECE5CE3D,1763516732293,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990615296923873740,DEFAULT,0.48367283,0.09892438,1990615296923873740
1990889991644352705,BD1D7D75C139EA1CBA1DC30707DB9498D5095E2776747939894B38ABECE5CE3D,1763516717945,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990615296923873740,DEFAULT,0.48367283,0.09892438,1990615296923873740
1988997494051582297,F82C778A4B306674BC7A6549776837809CD5E05851527BCBCABDEF47A4F6244B,1763054200719,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988974813432738183,DEFAULT,0.77239543,0.19352968,1988974813432738183
1989000978905899144,F82C778A4B306674BC7A6549776837809CD5E05851527BCBCABDEF47A4F6244B,1763054187871,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988974813432738183,DEFAULT,0.77239543,0.19352968,1988974813432738183
1989004542118183166,F82C778A4B306674BC7A6549776837809CD5E05851527BCBCABDEF47A4F6244B,1763054209841,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988974813432738183,DEFAULT,0.77239543,0.19352968,1988974813432738183
2002708030790492215,664605676DD95D55764B08EBB9E625F68056F2F31452021B57A60B6B295FC5AB,1766371633713,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002644317287166369,DEFAULT,-0.3532222,0.22891101,2002644317287166369
2002842917761687695,664605676DD95D55764B08EBB9E625F68056F2F31452021B57A60B6B295FC5AB,1766371624609,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002644317287166369,DEFAULT,-0.3532222,0.22891101,2002644317287166369
1987546659853570440,1629E072FF46780029E4BD0EBFEB817AB21E0CAF13C41E5BB5205A9832DF32CE,1762705590415,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987299211365486614,DEFAULT,-0.61341023,0.20928837,1987299211365486614
1987547418372497761,1629E072FF46780029E4BD0EBFEB817AB21E0CAF13C41E5BB5205A9832DF32CE,1762705586518,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987299211365486614,DEFAULT,-0.61341023,0.20928837,1987299211365486614
1989493089740677590,E6D04BE72BAB5AB78352841631BE6C5A85ED385A0358DE8C6DC3905273337E0B,1763257025756,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989440177090302084,DEFAULT,-0.6576064,0.20311677,1989440177090302084
1989744003328147796,E6D04BE72BAB5AB78352841631BE6C5A85ED385A0358DE8C6DC3905273337E0B,1763257012159,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989440177090302084,DEFAULT,-0.6576064,0.20311677,1989440177090302084
1988144803696009217,BD1C900D78C1E03487DBC32C62A2E9432D0C05166C585B057EA66A8527E8075D,1762887074663,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1988069071607525569,DEFAULT,0.62939084,0.030264117,1988069071607525569
1988315684120449347,BD1C900D78C1E03487DBC32C62A2E9432D0C05166C585B057EA66A8527E8075D,1762887110285,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1988069071607525569,DEFAULT,0.62939084,0.030264117,1988069071607525569
2001021666110185763,CFD21E3CD2524C897354CE669E7775BEC2BBD577EDB80C572E45D28E2C3B3EC7,1765935899189,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5082442,0.20913301,2001007430877241399
2001028300794184072,CFD21E3CD2524C897354CE669E7775BEC2BBD577EDB80C572E45D28E2C3B3EC7,1765935885609,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5082442,0.20913301,2001007430877241399
2001069959082844560,CFD21E3CD2524C897354CE669E7775BEC2BBD577EDB80C572E45D28E2C3B3EC7,1765935866254,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5082442,0.20913301,2001007430877241399
1987721186583920888,5D8917C84E6A776ED92D58E23684A08511A3C054F47D9D6BBDA361E746C8A394,1762881306380,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987717128934625644,DEFAULT,0.30597243,0.30042472,1987717128934625644
1988028688219136163,5D8917C84E6A776ED92D58E23684A08511A3C054F47D9D6BBDA361E746C8A394,1762881314669,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987717128934625644,DEFAULT,0.30597243,0.30042472,1987717128934625644
1997298055960248648,4E954EFA226944EE4FEFCEDCDD58C8FC940C09095626D2E834208D647985D228,1765218318328,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996996340874674275,DEFAULT,-0.6802711,0.14039989,1996996340874674275
1997308963742765393,4E954EFA226944EE4FEFCEDCDD58C8FC940C09095626D2E834208D647985D228,1765218372863,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1996996340874674275,DEFAULT,-0.6802711,0.14039989,1996996340874674275
1997335229082521930,4E954EFA226944EE4FEFCEDCDD58C8FC940C09095626D2E834208D647985D228,1765218360152,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996996340874674275,DEFAULT,-0.6802711,0.14039989,1996996340874674275
1998838499374485621,4E954EFA226944EE4FEFCEDCDD58C8FC940C09095626D2E834208D647985D228,1765424317220,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998440572214804785,DEFAULT,-0.6802711,0.14039989,1998440572214804785
1998938923280560497,4E954EFA226944EE4FEFCEDCDD58C8FC940C09095626D2E834208D647985D228,1765424298754,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998440572214804785,DEFAULT,-0.6802711,0.14039989,1998440572214804785
1988729337416229244,6435072B875EC2D5E7281B3873C81DA5FBB039B74779BCD00D309412E8856A40,1762998263360,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988676948693020814,DEFAULT,0.08510658,0.17798452,1988676948693020814
1988738431602540644,6435072B875EC2D5E7281B3873C81DA5FBB039B74779BCD00D309412E8856A40,1762998252706,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988676948693020814,DEFAULT,0.08510658,0.17798452,1988676948693020814
1987318912728387896,B9332406151038AAC662199226B0490AAF0266510CC8F16980D698457433CBF5,1762712217332,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987187995779182760,DEFAULT,-0.5077058,0.22804962,1987187995779182760
1987327367996424675,B9332406151038AAC662199226B0490AAF0266510CC8F16980D698457433CBF5,1762712215195,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1987187995779182760,DEFAULT,-0.5077058,0.22804962,1987187995779182760
1991824969794281898,052EAAE4C433889D559C0681CC9F358D60C8CAE2A1B21BB91519E413CC6A0C48,1763738970189,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991575608711868786,DEFAULT,-0.49262685,0.25838464,1991575608711868786
1991877925268803777,052EAAE4C433889D559C0681CC9F358D60C8CAE2A1B21BB91519E413CC6A0C48,1763738978744,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991575608711868786,DEFAULT,-0.49262685,0.25838464,1991575608711868786
1990843706346193103,0D22F2EAC68932B8DC68E3D290465FAD0F807D24EB7D3231C78C411F5ACAEEB4,1763508891312,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990693518793220430,DEFAULT,0.6983578,0.1589529,1990693518793220430
1990854157377663118,0D22F2EAC68932B8DC68E3D290465FAD0F807D24EB7D3231C78C411F5ACAEEB4,1763508871545,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990693518793220430,DEFAULT,0.6983578,0.1589529,1990693518793220430
2003512687372775687,249045FE4480EA3D97270E4743CF3D6EA7A0407311C3DD6788754F16B785A4E3,1766549448726,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003475274608873791,DEFAULT,0.13439068,0.14103612,2003475274608873791
2003598636203020611,249045FE4480EA3D97270E4743CF3D6EA7A0407311C3DD6788754F16B785A4E3,1766549429238,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003475274608873791,DEFAULT,0.13439068,0.14103612,2003475274608873791
1988984451641008539,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1763130087831,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988978659445895446,DEFAULT,-0.5681164,0.2607843,1988978659445895446
1989040557201522710,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1763130072739,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988978659445895446,DEFAULT,-0.5681164,0.2607843,1988978659445895446
2001021666110185763,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1765995995709,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5681164,0.2607843,2001007430877241399
2001028300794184072,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1765995987094,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5681164,0.2607843,2001007430877241399
2001069959082844560,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1765995977746,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.5681164,0.2607843,2001007430877241399
2006210618685284581,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1767200170568,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006032941638369424,DEFAULT,-0.5681164,0.2607843,2006032941638369424
2006360661698236660,3A758818D71DCADEBCE222C0DD688CC7C986D8F4782E49B2CEF31D32D1271F41,1767200154925,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006032941638369424,DEFAULT,-0.5681164,0.2607843,2006032941638369424
1992214751590404524,E1BB46651C3FE5273CD633728E67493236FDECCB9B47BC1B68411626EE96AD87,1763828587247,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991854783838425215,DEFAULT,0.76221675,0.19628327,1991854783838425215
1992264262270476458,E1BB46651C3FE5273CD633728E67493236FDECCB9B47BC1B68411626EE96AD87,1763828592545,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991854783838425215,DEFAULT,0.76221675,0.19628327,1991854783838425215
1985687890639130974,91E5415527A0724CFF786DBB7D7F6AFBC6552AB93B4D4B12DD0DC415C92A9744,1762296650996,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985641890725671008,DEFAULT,-0.5420376,0.1438814,1985641890725671008
1985769771376255331,91E5415527A0724CFF786DBB7D7F6AFBC6552AB93B4D4B12DD0DC415C92A9744,1762296631866,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985641890725671008,DEFAULT,-0.5420376,0.1438814,1985641890725671008
1989008280417702181,1CAF9EB28956E47FDF10593409904EE29B356DC058876173A6DCC09C8C6FDD9B,1763152489538,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988738816363110716,DEFAULT,0.094624676,0.13550042,1988738816363110716
1989032322084045104,1CAF9EB28956E47FDF10593409904EE29B356DC058876173A6DCC09C8C6FDD9B,1763152499590,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988738816363110716,DEFAULT,0.094624676,0.13550042,1988738816363110716
1989322259907989617,1CAF9EB28956E47FDF10593409904EE29B356DC058876173A6DCC09C8C6FDD9B,1763270430715,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989271391175319873,DEFAULT,0.094624676,0.13550042,1989271391175319873
1989416595949551910,1CAF9EB28956E47FDF10593409904EE29B356DC058876173A6DCC09C8C6FDD9B,1763270418598,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989271391175319873,DEFAULT,0.094624676,0.13550042,1989271391175319873
1989349307351232671,832E3D4F4AFFD0A7E496ADD04BA1673EE461D7DF82D79D4292D85F2361C6A16D,1765596130658,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989066115281305951,DEFAULT,-0.49337885,0.3175874,1989066115281305951
1989456586293825565,832E3D4F4AFFD0A7E496ADD04BA1673EE461D7DF82D79D4292D85F2361C6A16D,1765596125400,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989066115281305951,DEFAULT,-0.49337885,0.3175874,1989066115281305951
2001021666110185763,832E3D4F4AFFD0A7E496ADD04BA1673EE461D7DF82D79D4292D85F2361C6A16D,1765935535216,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.49337885,0.3175874,2001007430877241399
2001028300794184072,832E3D4F4AFFD0A7E496ADD04BA1673EE461D7DF82D79D4292D85F2361C6A16D,1765935525415,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.49337885,0.3175874,2001007430877241399
